    -4.4921875000     0.0074751651     0.0018374744
    -4.4531250000     0.0077693834     0.0020265802
    -4.4140625000     0.0080842535     0.0022483751
    -4.3750000000     0.0084206958     0.0025106319
    -4.3359375000     0.0087787885     0.0028234403
    -4.2968750000     0.0091568997     0.0031998414
    -4.2578125000     0.0095503065     0.0036564175
    -4.2187500000     0.0099490716     0.0042137229
    -4.1796875000     0.0103347174     0.0048961543
    -4.1406250000     0.0106753193     0.0057301344
    -4.1015625000     0.0109195103     0.0067386640
    -4.0625000000     0.0109917064     0.0079300290
    -4.0234375000     0.0107935746     0.0092798293
    -3.9843750000     0.0102182369     0.0107100993
    -3.9453125000     0.0091803227     0.0120738148
    -3.9062500000     0.0076637822     0.0131538823
    -3.8671875000     0.0057873764     0.0137023310
    -3.8281250000     0.0038353107     0.0135554403
    -3.7890625000     0.0021582443     0.0127609537
    -3.7500000000     0.0009909205     0.0115633528
    -3.7109375000     0.0003697206     0.0102501137
    -3.6718750000     0.0001964234     0.0090250685
    -3.6328125000     0.0003362749     0.0079861544
    -3.5937500000     0.0006727939     0.0071590332
    -3.5546875000     0.0011220320     0.0065331750
    -3.5156250000     0.0016291885     0.0060852072
    -3.4765625000     0.0021598964     0.0057915221
    -3.4375000000     0.0026908450     0.0056329952
    -3.3984375000     0.0032026414     0.0055941158
    -3.3593750000     0.0036763479     0.0056593042
    -3.3203125000     0.0040937902     0.0058087672
    -3.2812500000     0.0044408861     0.0060159754
    -3.2421875000     0.0047121191     0.0062474469
    -3.2031250000     0.0049168058     0.0064640989
    -3.1640625000     0.0050885919     0.0066297965
    -3.1250000000     0.0052855396     0.0067335761
    -3.0859375000     0.0055648142     0.0068075532
    -3.0468750000     0.0059498491     0.0069139360
    -3.0078125000     0.0064227545     0.0071122867
    -2.9687500000     0.0069412230     0.0074376879
    -2.9296875000     0.0074588933     0.0078975292
    -2.8906250000     0.0079391006     0.0084777132
    -2.8515625000     0.0083635014     0.0091511931
    -2.8125000000     0.0087398353     0.0098896885
    -2.7734375000     0.0091042812     0.0106861566
    -2.7343750000     0.0095003356     0.0115819229
    -2.6953125000     0.0099348643     0.0126687368
    -2.6562500000     0.0103448538     0.0140557448
    -2.6171875000     0.0105926214     0.0158269599
    -2.5781250000     0.0104770103     0.0180044657
    -2.5390625000     0.0097559352     0.0205108792
    -2.5000000000     0.0081924362     0.0231323621
    -2.4609375000     0.0056331175     0.0254984226
    -2.4218750000     0.0021255717     0.0271068685
    -2.3828125000    -0.0019535426     0.0274659545
    -2.3437500000    -0.0059250653     0.0263763643
    -2.3046875000    -0.0091164389     0.0241112280
    -2.2656250000    -0.0111992266     0.0212451203
    -2.2265625000    -0.0122282239     0.0183189302
    -2.1875000000    -0.0124537158     0.0156622885
    -2.1484375000    -0.0121471405     0.0134073633
    -2.1093750000    -0.0115250454     0.0115666138
    -2.0703125000    -0.0107372630     0.0100969403
    -2.0312500000    -0.0098786805     0.0089371532
    -1.9921875000    -0.0090049638     0.0080261428
    -1.9531250000    -0.0081455629     0.0073102885
    -1.9140625000    -0.0073131615     0.0067457284
    -1.8750000000    -0.0065101599     0.0062979956
    -1.8359375000    -0.0057322042     0.0059407892
    -1.7968750000    -0.0049701912     0.0056560687
    -1.7578125000    -0.0042137305     0.0054347265
    -1.7187500000    -0.0034554234     0.0052745443
    -1.6796875000    -0.0026923437     0.0051759106
    -1.6406250000    -0.0019244991     0.0051387982
    -1.6015625000    -0.0011528697     0.0051620272
    -1.5625000000    -0.0003783299     0.0052435082
    -1.5234375000     0.0003988719     0.0053804528
    -1.4843750000     0.0011796829     0.0055694862
    -1.4453125000     0.0019669698     0.0058071119
    -1.4062500000     0.0027659448     0.0060906126
    -1.3671875000     0.0035843776     0.0064191113
    -1.3281250000     0.0044323628     0.0067955807
    -1.2890625000     0.0053193596     0.0072290409
    -1.2500000000     0.0062492036     0.0077326906
    -1.2109375000     0.0072188188     0.0083175914
    -1.1718750000     0.0082227938     0.0089874335
    -1.1328125000     0.0092607359     0.0097377920
    -1.0937500000     0.0103448282     0.0105608596
    -1.0546875000     0.0115024976     0.0114566961
    -1.0156250000     0.0127675567     0.0124433822
    -0.9765625000     0.0141675433     0.0135536741
    -0.9375000000     0.0157240271     0.0148235433
    -0.8984375000     0.0174649038     0.0162917000
    -0.8593750000     0.0194293358     0.0180147295
    -0.8203125000     0.0216554308     0.0200801989
    -0.7812500000     0.0241651538     0.0226044315
    -0.7421875000     0.0269609345     0.0257254914
    -0.7031250000     0.0300282114     0.0296054431
    -0.6640625000     0.0333321340     0.0344420106
    -0.6250000000     0.0368033256     0.0404836094
    -0.5859375000     0.0403109021     0.0480433543
    -0.5468750000     0.0436195346     0.0575077485
    -0.5078125000     0.0463259998     0.0693318084
    -0.4687500000     0.0477724443     0.0840052261
    -0.4296875000     0.0469417418     0.1019644205
    -0.3906250000     0.0423617192     0.1234188819
    -0.3515625000     0.0320742486     0.1480740274
    -0.3125000000     0.0137417518     0.1747596402
    -0.2734375000    -0.0150052536     0.2010077073
    -0.2343750000    -0.0558678217     0.2227436284
    -0.1953125000    -0.1088567196     0.2343508955
    -0.1562500000    -0.1710669948     0.2293762992
    -0.1171875000    -0.2356979599     0.2023754884
    -0.0781250000    -0.2927238122     0.1517307095
    -0.0390625000    -0.3318401445     0.0813873894
     0.0000000000    -0.3457372494     0.0000000000
     0.0390625000    -0.3318401445    -0.0813873894
     0.0781250000    -0.2927238122    -0.1517307095
     0.1171875000    -0.2356979599    -0.2023754884
     0.1562500000    -0.1710669948    -0.2293762992
     0.1953125000    -0.1088567196    -0.2343508955
     0.2343750000    -0.0558678217    -0.2227436284
     0.2734375000    -0.0150052536    -0.2010077073
     0.3125000000     0.0137417518    -0.1747596402
     0.3515625000     0.0320742486    -0.1480740274
     0.3906250000     0.0423617192    -0.1234188819
     0.4296875000     0.0469417418    -0.1019644205
     0.4687500000     0.0477724443    -0.0840052261
     0.5078125000     0.0463259998    -0.0693318084
     0.5468750000     0.0436195346    -0.0575077485
     0.5859375000     0.0403109021    -0.0480433543
     0.6250000000     0.0368033256    -0.0404836094
     0.6640625000     0.0333321340    -0.0344420106
     0.7031250000     0.0300282114    -0.0296054431
     0.7421875000     0.0269609345    -0.0257254914
     0.7812500000     0.0241651538    -0.0226044315
     0.8203125000     0.0216554308    -0.0200801989
     0.8593750000     0.0194293358    -0.0180147295
     0.8984375000     0.0174649038    -0.0162917000
     0.9375000000     0.0157240271    -0.0148235433
     0.9765625000     0.0141675433    -0.0135536741
     1.0156250000     0.0127675567    -0.0124433822
     1.0546875000     0.0115024976    -0.0114566961
     1.0937500000     0.0103448282    -0.0105608596
     1.1328125000     0.0092607359    -0.0097377920
     1.1718750000     0.0082227938    -0.0089874335
     1.2109375000     0.0072188188    -0.0083175914
     1.2500000000     0.0062492036    -0.0077326906
     1.2890625000     0.0053193596    -0.0072290409
     1.3281250000     0.0044323628    -0.0067955807
     1.3671875000     0.0035843776    -0.0064191113
     1.4062500000     0.0027659448    -0.0060906126
     1.4453125000     0.0019669698    -0.0058071119
     1.4843750000     0.0011796829    -0.0055694862
     1.5234375000     0.0003988719    -0.0053804528
     1.5625000000    -0.0003783299    -0.0052435082
     1.6015625000    -0.0011528697    -0.0051620272
     1.6406250000    -0.0019244991    -0.0051387982
     1.6796875000    -0.0026923437    -0.0051759106
     1.7187500000    -0.0034554234    -0.0052745443
     1.7578125000    -0.0042137305    -0.0054347265
     1.7968750000    -0.0049701912    -0.0056560687
     1.8359375000    -0.0057322042    -0.0059407892
     1.8750000000    -0.0065101599    -0.0062979956
     1.9140625000    -0.0073131615    -0.0067457284
     1.9531250000    -0.0081455629    -0.0073102885
     1.9921875000    -0.0090049638    -0.0080261428
     2.0312500000    -0.0098786805    -0.0089371532
     2.0703125000    -0.0107372630    -0.0100969403
     2.1093750000    -0.0115250454    -0.0115666138
     2.1484375000    -0.0121471405    -0.0134073633
     2.1875000000    -0.0124537158    -0.0156622885
     2.2265625000    -0.0122282239    -0.0183189302
     2.2656250000    -0.0111992266    -0.0212451203
     2.3046875000    -0.0091164389    -0.0241112280
     2.3437500000    -0.0059250653    -0.0263763643
     2.3828125000    -0.0019535426    -0.0274659545
     2.4218750000     0.0021255717    -0.0271068685
     2.4609375000     0.0056331175    -0.0254984226
     2.5000000000     0.0081924362    -0.0231323621
     2.5390625000     0.0097559352    -0.0205108792
     2.5781250000     0.0104770103    -0.0180044657
     2.6171875000     0.0105926214    -0.0158269599
     2.6562500000     0.0103448538    -0.0140557448
     2.6953125000     0.0099348643    -0.0126687368
     2.7343750000     0.0095003356    -0.0115819229
     2.7734375000     0.0091042812    -0.0106861566
     2.8125000000     0.0087398353    -0.0098896885
     2.8515625000     0.0083635014    -0.0091511931
     2.8906250000     0.0079391006    -0.0084777132
     2.9296875000     0.0074588933    -0.0078975292
     2.9687500000     0.0069412230    -0.0074376879
     3.0078125000     0.0064227545    -0.0071122867
     3.0468750000     0.0059498491    -0.0069139360
     3.0859375000     0.0055648142    -0.0068075532
     3.1250000000     0.0052855396    -0.0067335761
     3.1640625000     0.0050885919    -0.0066297965
     3.2031250000     0.0049168058    -0.0064640989
     3.2421875000     0.0047121191    -0.0062474469
     3.2812500000     0.0044408861    -0.0060159754
     3.3203125000     0.0040937902    -0.0058087672
     3.3593750000     0.0036763479    -0.0056593042
     3.3984375000     0.0032026414    -0.0055941158
     3.4375000000     0.0026908450    -0.0056329952
     3.4765625000     0.0021598964    -0.0057915221
     3.5156250000     0.0016291885    -0.0060852072
     3.5546875000     0.0011220320    -0.0065331750
     3.5937500000     0.0006727939    -0.0071590332
     3.6328125000     0.0003362749    -0.0079861544
     3.6718750000     0.0001964234    -0.0090250685
     3.7109375000     0.0003697206    -0.0102501137
     3.7500000000     0.0009909205    -0.0115633528
     3.7890625000     0.0021582443    -0.0127609537
     3.8281250000     0.0038353107    -0.0135554403
     3.8671875000     0.0057873764    -0.0137023310
     3.9062500000     0.0076637822    -0.0131538823
     3.9453125000     0.0091803227    -0.0120738148
     3.9843750000     0.0102182369    -0.0107100993
     4.0234375000     0.0107935746    -0.0092798293
     4.0625000000     0.0109917064    -0.0079300290
     4.1015625000     0.0109195103    -0.0067386640
     4.1406250000     0.0106753193    -0.0057301344
     4.1796875000     0.0103347174    -0.0048961543
     4.2187500000     0.0099490716    -0.0042137229
     4.2578125000     0.0095503065    -0.0036564175
     4.2968750000     0.0091568997    -0.0031998414
     4.3359375000     0.0087787885    -0.0028234403
     4.3750000000     0.0084206958    -0.0025106319
     4.4140625000     0.0080842535    -0.0022483751
     4.4531250000     0.0077693834    -0.0020265802
     4.4921875000     0.0074751651    -0.0018374744
     4.5312500000     0.0072003170    -0.0016750264
     4.5703125000     0.0069434363    -0.0015345044
     4.6093750000     0.0067031174    -0.0014121550
     4.6484375000     0.0064780110    -0.0013049711
     4.6875000000     0.0062668491    -0.0012105231
     4.7265625000     0.0060684564    -0.0011268350
     4.7656250000     0.0058817541    -0.0010522921
     4.8046875000     0.0057057596    -0.0009855679
     4.8437500000     0.0055395834    -0.0009255664
     4.8828125000     0.0053824227    -0.0008713757
     4.9218750000     0.0052335531    -0.0008222314
     4.9609375000     0.0050923181    -0.0007774887
     5.0000000000     0.0049581200    -0.0007366042
     5.0390625000     0.0048304162    -0.0006991227
     5.0781250000     0.0047087190    -0.0006646629
     5.1171875000     0.0045925927    -0.0006329015
     5.1562500000     0.0044816472    -0.0006035594
     5.1953125000     0.0043755299    -0.0005763943
     5.2343750000     0.0042739208    -0.0005511952
     5.2734375000     0.0041765285    -0.0005277795
     5.3125000000     0.0040830882    -0.0005059903
     5.3515625000     0.0039933619    -0.0004856933
     5.3906250000     0.0039071384    -0.0004667731
     5.4296875000     0.0038242340    -0.0004491283
     5.4687500000     0.0037444941    -0.0004326649
     5.5078125000     0.0036677922    -0.0004172862
     5.5468750000     0.0035940249    -0.0004028785
     5.5859375000     0.0035230937    -0.0003892948
     5.6250000000     0.0034548674    -0.0003763545
     5.6640625000     0.0033891469    -0.0003638806
     5.7031250000     0.0033256772    -0.0003517644
     5.7421875000     0.0032642121    -0.0003399906
     5.7812500000     0.0032045655    -0.0003286027
     5.8203125000     0.0031466148    -0.0003176566
     5.8593750000     0.0030902838    -0.0003071963
     5.8984375000     0.0030355256    -0.0002972443
     5.9375000000     0.0029823058    -0.0002877989
     5.9765625000     0.0029305905    -0.0002788407
     6.0156250000     0.0028803409    -0.0002703403
     6.0546875000     0.0028315132    -0.0002622649
     6.0937500000     0.0027840596    -0.0002545818
     6.1328125000     0.0027379305    -0.0002472608
     6.1718750000     0.0026930761    -0.0002402744
     6.2109375000     0.0026494470    -0.0002335981
     6.2500000000     0.0026069955    -0.0002272100
     6.2890625000     0.0025656751    -0.0002210907
     6.3281250000     0.0025254416    -0.0002152229
     6.3671875000     0.0024862527    -0.0002095915
     6.4062500000     0.0024480683    -0.0002041827
     6.4453125000     0.0024108503    -0.0001989845
     6.4843750000     0.0023745631    -0.0001939857
     6.5234375000     0.0023391725    -0.0001891764
     6.5625000000     0.0023046467    -0.0001845474
     6.6015625000     0.0022709555    -0.0001800904
     6.6406250000     0.0022380709    -0.0001757975
     6.6796875000     0.0022059666    -0.0001716613
     6.7187500000     0.0021746185    -0.0001676743
     6.7578125000     0.0021440046    -0.0001638280
     6.7968750000     0.0021141033    -0.0001601124
     6.8359375000     0.0020848925    -0.0001565153
     6.8750000000     0.0020563468    -0.0001530242
     6.9140625000     0.0020284378    -0.0001496303
     6.9531250000     0.0020011376    -0.0001463297
     6.9921875000     0.0019744219    -0.0001431225
     7.0312500000     0.0019482705    -0.0001400093
     7.0703125000     0.0019226662    -0.0001369907
     7.1093750000     0.0018975939    -0.0001340658
     7.1484375000     0.0018730399    -0.0001312326
     7.1875000000     0.0018489909    -0.0001284880
     7.2265625000     0.0018254334    -0.0001258283
     7.2656250000     0.0018023542    -0.0001232498
     7.3046875000     0.0017797403    -0.0001207489
     7.3437500000     0.0017575786    -0.0001183220
     7.3828125000     0.0017358566    -0.0001159659
     7.4218750000     0.0017145620    -0.0001136776
     7.4609375000     0.0016936830    -0.0001114542
     7.5000000000     0.0016732081    -0.0001092933
     7.5390625000     0.0016531263    -0.0001071922
     7.5781250000     0.0016334268    -0.0001051488
     7.6171875000     0.0016140994    -0.0001031608
     7.6562500000     0.0015951342    -0.0001012262
     7.6953125000     0.0015765215    -0.0000993431
     7.7343750000     0.0015582522    -0.0000975096
     7.7734375000     0.0015403173    -0.0000957239
     7.8125000000     0.0015227081    -0.0000939844
     7.8515625000     0.0015054164    -0.0000922894
     7.8906250000     0.0014884341    -0.0000906376
     7.9296875000     0.0014717535    -0.0000890273
     7.9687500000     0.0014553669    -0.0000874573
     8.0078125000     0.0014392672    -0.0000859262
     8.0468750000     0.0014234473    -0.0000844326
     8.0859375000     0.0014079004    -0.0000829755
     8.1250000000     0.0013926199    -0.0000815536
     8.1640625000     0.0013775995    -0.0000801658
     8.2031250000     0.0013628329    -0.0000788111
     8.2421875000     0.0013483141    -0.0000774883
     8.2812500000     0.0013340374    -0.0000761966
     8.3203125000     0.0013199971    -0.0000749349
     8.3593750000     0.0013061878    -0.0000737023
     8.3984375000     0.0012926042    -0.0000724981
     8.4375000000     0.0012792412    -0.0000713212
     8.4765625000     0.0012660937    -0.0000701709
     8.5156250000     0.0012531569    -0.0000690464
     8.5546875000     0.0012404262    -0.0000679470
     8.5937500000     0.0012278970    -0.0000668719
     8.6328125000     0.0012155649    -0.0000658204
     8.6718750000     0.0012034255    -0.0000647919
     8.7109375000     0.0011914747    -0.0000637856
     8.7500000000     0.0011797085    -0.0000628011
     8.7890625000     0.0011681228    -0.0000618376
     8.8281250000     0.0011567139    -0.0000608945
     8.8671875000     0.0011454781    -0.0000599714
     8.9062500000     0.0011344116    -0.0000590676
     8.9453125000     0.0011235110    -0.0000581827
     8.9843750000     0.0011127728    -0.0000573161
     9.0234375000     0.0011021937    -0.0000564673
     9.0625000000     0.0010917705    -0.0000556359
     9.1015625000     0.0010814999    -0.0000548214
     9.1406250000     0.0010713789    -0.0000540234
     9.1796875000     0.0010614045    -0.0000532413
     9.2187500000     0.0010515737    -0.0000524749
     9.2578125000     0.0010418838    -0.0000517237
     9.2968750000     0.0010323319    -0.0000509873
     9.3359375000     0.0010229154    -0.0000502653
     9.3750000000     0.0010136315    -0.0000495574
     9.4140625000     0.0010044777    -0.0000488633
     9.4531250000     0.0009954516    -0.0000481825
     9.4921875000     0.0009865506    -0.0000475147
     9.5312500000     0.0009777724    -0.0000468597
     9.5703125000     0.0009691147    -0.0000462170
     9.6093750000     0.0009605752    -0.0000455865
     9.6484375000     0.0009521516    -0.0000449678
     9.6875000000     0.0009438419    -0.0000443606
     9.7265625000     0.0009356438    -0.0000437646
     9.7656250000     0.0009275554    -0.0000431797
     9.8046875000     0.0009195747    -0.0000426054
     9.8437500000     0.0009116996    -0.0000420416
     9.8828125000     0.0009039283    -0.0000414881
     9.9218750000     0.0008962589    -0.0000409445
     9.9609375000     0.0008886895    -0.0000404107
    10.0000000000     0.0008812184    -0.0000398864
